N,mu,n_ratio,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
2,0.89749,1.4389,1.0398,1.1386,1.1619,1.1472,1.1506,1.0848,1.0859,1.019,1.0208,0.95714,0.952,0.93299,0.88927,0.91952,0.86881,0.81141,0.84648,0.83624,0.82282,0.7503,0.77424,0.72653,0.70329,0.70819,0.7894,0.80418,0.8191,0.85364,0.8545,0.76507,0.75772,0.72256,0.67902,0.64296,0.64544,0.57284,0.58856,0.53053,0.54252,0.50945,0.46324,0.47734,0.56996,0.59726,0.60203,0.53587,0.56692,0.54718,0.56981,0.54733,0.49314,0.51424,0.45349,0.45083,0.44451,0.3672,0.36645,0.29731,0.22841,0.14345,0.16696,0.13702,0.15349,0.19156,0.26089,0.27248,0.24066,0.20535,0.24593,0.2572,0.21943,0.18608,0.19264,0.24599,0.24579,0.19755,0.167,0.24521,0.2468,0.15282,0.13249,0.11834,0.12652,0.17815,0.17891,0.10341,0.10215,0.15905,0.17186,0.15475,0.16106,0.13912,0.12688,0.12571,0.06598,0.054075,0.1172,0.11797,0.096769,0.12965,0.19194,0.26178,0.30323,0.27693,0.26442,0.30411,0.35589,0.40675,0.45159,0.44875,0.40191,0.39811,0.32768,0.34394,0.29482,0.25103,0.24778,0.30483,0.36338,0.35657,0.29839,0.31222,0.37246,0.36367,0.45362,0.45584,0.37325,0.37463,0.31559,0.33351,0.41214,0.40907,0.32395,0.33832,0.2708,0.27891,0.20203,0.15694,0.18019,0.21768,0.24532,0.28404,0.28364,0.3537,0.36605,0.32013,0.23018,0.21614,0.13806,0.21553,0.24799,0.30145,0.28146,0.29186,0.30523,0.26288,0.20012,0.25378,0.28721,0.26572,0.33964,0.35025,0.28088,0.28826,0.22386,0.23343,0.1765,0.19844,0.19455,0.29183,0.32406,0.26828,0.31241,0.30965,0.21303,0.21302,0.30535,0.31169,0.28955,0.31031,0.32719,0.4028,0.40168,0.30684,0.30013,0.22029,0.22656,0.15729,0.17712,0.16603,0.15639,0.16505,0.19552,0.18533,0.12934,0.14929,0.23412,0.22794,0.18204,0.2171
9,0.21566,1.8545,1.0024,1.102,1.0824,1.0435,0.99777,0.93139,0.89428,0.85709,0.83681,0.79793,0.7784,0.74294,0.73546,0.71466,0.68431,0.66761,0.62567,0.61665,0.59443,0.57448,0.55542,0.53336,0.51126,0.46738,0.50876,0.53107,0.50447,0.46497,0.45907,0.48726,0.51862,0.51318,0.53082,0.53906,0.48224,0.44938,0.40893,0.38092,0.41711,0.43756,0.45981,0.47897,0.52229,0.48574,0.47981,0.47848,0.47909,0.48901,0.52048,0.46531,0.41632,0.3706,0.35357,0.38959,0.37436,0.36795,0.35762,0.41914,0.45817,0.48354,0.50736,0.51,0.5363,0.52929,0.52444,0.49259,0.49888,0.49579,0.48307,0.47598,0.50968,0.51197,0.46784,0.4765,0.46835,0.45005,0.47939,0.45373,0.51291,0.55636,0.54356,0.55123,0.57431,0.56906,0.58885,0.55851,0.53067,0.52832,0.52879,0.50047,0.46345,0.45115,0.47009,0.43313,0.41445,0.41976,0.39267,0.44356,0.44815,0.4966,0.48964,0.49707,0.50072,0.45884,0.43177,0.4574,0.45996,0.43007,0.45233,0.486,0.49921,0.49766,0.53822,0.54211,0.53693,0.58374,0.60968,0.60045,0.58915,0.59035,0.58637,0.57291,0.59481,0.5789,0.6011,0.59069,0.5382,0.52731,0.51543,0.51897,0.53105,0.52146,0.55,0.54992,0.55146,0.55157,0.54724,0.55761,0.56697,0.53916,0.51456,0.49901,0.52593,0.4981,0.53693,0.55997,0.54374,0.53003,0.53186,0.49807,0.50467,0.50982,0.53739,0.49607,0.46071,0.4084,0.39998,0.37126,0.38999,0.39484,0.38866,0.43127,0.43226,0.45233,0.45835,0.43519,0.47979,0.53563,0.539,0.53236,0.51523,0.50558,0.52141,0.52195,0.4816,0.49038,0.49084,0.48269,0.51059,0.48859,0.47828,0.45706,0.4707,0.47316,0.46806,0.48812,0.48881,0.47382,0.47725,0.49009,0.47431,0.48998,0.47927,0.47907,0.48382,0.48699,0.46701,0.4536,0.48739,0.50571
12,0.83795,1.0364,1.4593,1.5593,1.5461,1.5222,1.4759,1.448,1.4317,1.4012,1.3652,1.3437,1.3126,1.2694,1.2428,1.1912,1.157,1.158,1.1617,1.1571,1.1557,1.1342,1.1365,1.143,1.1522,1.1642,1.1506,1.1418,1.1411,1.144,1.1467,1.1296,1.0961,1.1093,1.1187,1.1357,1.1629,1.1495,1.1003,1.0698,1.0402,1.0217,1.0176,1.0335,1.0014,0.96583,0.9562,0.9697,0.96285,0.94732,0.96104,0.95897,0.92575,0.8985,0.92434,0.90341,0.89064,0.90503,0.94007,0.95836,0.96913,0.96306,0.97792,0.95518,0.93613,0.91824,0.90819,0.91368,0.88731,0.90832,0.92649,0.93409,0.97247,0.94524,0.9426,0.93402,0.98446,0.97903,0.93208,0.91614,0.89497,0.8774,0.86896,0.88245,0.8787,0.84982,0.84763,0.88118,0.87742,0.89635,0.87326,0.86904,0.8354,0.79926,0.79495,0.79389,0.77173,0.77961,0.78849,0.8203,0.81254,0.80774,0.85287,0.87162,0.89133,0.87505,0.87322,0.81865,0.79295,0.7955,0.81005,0.80752,0.76977,0.78004,0.76214,0.75118,0.73546,0.70349,0.69902,0.7053,0.75592,0.77126,0.76293,0.76083,0.81491,0.80974,0.78517,0.78128,0.77478,0.82865,0.83891,0.87607,0.88544,0.8811,0.87033,0.86935,0.8939,0.89269,0.9002,0.88561,0.86606,0.85136,0.83237,0.83872,0.84761,0.86465,0.85109,0.8746,0.89085,0.87089,0.85996,0.83616,0.8636,0.86413,0.85191,0.86155,0.8562,0.86418,0.86795,0.85215,0.85309,0.83182,0.83521,0.88568,0.89596,0.89237,0.90428,0.88103,0.85562,0.87828,0.88522,0.86781,0.85435,0.84569,0.87836,0.85802,0.8649,0.88392,0.88766,0.86979,0.88429,0.88603,0.87176,0.8763,0.88137,0.87039,0.88147,0.88731,0.90382,0.91877,0.89094,0.86205,0.8624,0.8961,0.88826,0.88144,0.89479,0.88563,0.89132,0.91039,0.93151,0.93908
6,0.58784,1.8076,0.9154,1.0119,1.025,0.96219,0.96624,0.91666,0.96114,0.95477,0.94274,0.89078,0.88739,0.871,0.89661,0.88056,0.83486,0.8312,0.78525,0.76074,0.7274,0.68168,0.65788,0.62288,0.58964,0.57862,0.57694,0.57914,0.56813,0.54143,0.54761,0.52975,0.54959,0.55443,0.51119,0.52818,0.58082,0.55003,0.53909,0.54424,0.52315,0.51225,0.51867,0.53026,0.49658,0.48581,0.48726,0.51289,0.52091,0.5593,0.56025,0.62934,0.65471,0.64561,0.61052,0.64086,0.63264,0.66884,0.72092,0.7098,0.67017,0.6305,0.61825,0.59315,0.60096,0.60821,0.58927,0.59204,0.60139,0.61589,0.62264,0.59896,0.58025,0.5914,0.56416,0.55771,0.52988,0.55299,0.53345,0.50442,0.49192,0.50751,0.49861,0.51039,0.50308,0.56258,0.57777,0.61808,0.57488,0.57026,0.59866,0.58751,0.58397,0.54958,0.58241,0.59563,0.60583,0.57613,0.53006,0.53788,0.581,0.59717,0.59684,0.58219,0.62325,0.64036,0.64055,0.61838,0.59042,0.57431,0.52372,0.51279,0.50509,0.53627,0.58132,0.58068,0.55851,0.5513,0.54203,0.52488,0.55406,0.5296,0.53303,0.58697,0.6222,0.68457,0.6745,0.69404,0.66953,0.63758,0.62043,0.63412,0.66267,0.69539,0.75341,0.71555,0.65682,0.6251,0.68641,0.69402,0.65292,0.59617,0.59925,0.55167,0.54767,0.52042,0.47702,0.49629,0.49795,0.5138,0.55104,0.60014,0.60256,0.62921,0.64605,0.63515,0.59156,0.60016,0.59307,0.57734,0.59364,0.58846,0.61099,0.65179,0.66476,0.69158,0.6761,0.70526,0.7507,0.7171,0.66862,0.70953,0.70207,0.62487,0.60478,0.62893,0.61974,0.63298,0.63558,0.61242,0.64859,0.64143,0.63059,0.62713,0.63092,0.61431,0.61093,0.61692,0.65535,0.60214,0.6244,0.60249,0.60685,0.56617,0.56728,0.55787,0.56201,0.52922,0.47095,0.4435,0.40252,0.38482
11,0.67358,1.8174,1.2256,1.3063,1.2747,1.2243,1.1837,1.154,1.1321,1.0982,1.1043,1.0816,1.057,1.0203,0.98076,0.95032,0.9161,0.89594,0.8481,0.83753,0.83167,0.8384,0.83778,0.87705,0.89197,0.87724,0.8689,0.87343,0.89111,0.85771,0.82449,0.81362,0.77552,0.76117,0.73854,0.75759,0.78658,0.81018,0.79622,0.77106,0.77544,0.74704,0.768,0.78509,0.78311,0.78402,0.77425,0.79477,0.77162,0.72017,0.69883,0.69935,0.68371,0.70585,0.69514,0.68567,0.71779,0.71132,0.7169,0.71317,0.68474,0.69089,0.70501,0.71423,0.7067,0.72021,0.73812,0.75282,0.77916,0.82082,0.82106,0.81059,0.79558,0.79318,0.76187,0.75212,0.75163,0.71985,0.68896,0.69808,0.69647,0.72386,0.77199,0.79508,0.76717,0.72115,0.71128,0.69941,0.68804,0.74092,0.8004,0.80353,0.79089,0.80249,0.7764,0.7368,0.69981,0.70461,0.69228,0.70826,0.69316,0.67952,0.69149,0.68924,0.70854,0.71918,0.68689,0.7032,0.71355,0.754,0.79866,0.80726,0.81627,0.79124,0.78741,0.8164,0.83784,0.84305,0.82242,0.81526,0.84273,0.78895,0.79001,0.7832,0.77827,0.76908,0.80512,0.83431,0.84593,0.87827,0.81964,0.79913,0.78161,0.76054,0.7555,0.7831,0.80959,0.81669,0.80261,0.83096,0.8287,0.83813,0.83821,0.82621,0.81164,0.83318,0.81204,0.76152,0.74245,0.71103,0.70997,0.69832,0.73314,0.7358,0.70098,0.66927,0.7032,0.71564,0.7112,0.75995,0.79728,0.82954,0.82519,0.81554,0.77782,0.78455,0.7776,0.76687,0.76305,0.76537,0.76113,0.74386,0.75234,0.78721,0.79278,0.81234,0.76835,0.77589,0.74746,0.75547,0.75774,0.7548,0.72044,0.73195,0.73584,0.70226,0.70937,0.69058,0.65034,0.64147,0.67958,0.66164,0.64412,0.62611,0.63514,0.66391,0.63444,0.60578,0.58461,0.60381,0.59727,0.59709
9,0.34517,1.1156,1.6667,1.7667,1.7375,1.7154,1.7067,1.684,1.6731,1.674,1.6212,1.5869,1.5685,1.555,1.5383,1.4997,1.467,1.3972,1.3359,1.2905,1.2349,1.1776,1.1402,1.0924,1.1172,1.0839,1.0373,0.98391,0.93618,0.90548,0.89482,0.86143,0.84582,0.82152,0.82428,0.81655,0.80646,0.80146,0.77526,0.77763,0.74931,0.70712,0.6977,0.68509,0.6527,0.6251,0.60361,0.57316,0.55086,0.54369,0.53784,0.49682,0.53684,0.53281,0.54569,0.55343,0.5637,0.56652,0.56611,0.58046,0.55834,0.57289,0.57801,0.59422,0.60067,0.5586,0.58577,0.59978,0.60033,0.57751,0.55861,0.54166,0.55941,0.58691,0.64842,0.62291,0.62501,0.61988,0.59565,0.55918,0.54413,0.53297,0.53674,0.52912,0.54615,0.52642,0.53058,0.59123,0.59611,0.59753,0.55851,0.55062,0.52668,0.50697,0.4786,0.46433,0.46438,0.47833,0.52262,0.52351,0.55758,0.55462,0.51476,0.49282,0.47965,0.47417,0.46552,0.41179,0.39988,0.44843,0.49451,0.47871,0.49775,0.48624,0.48492,0.48163,0.53225,0.55348,0.56985,0.59658,0.59583,0.56223,0.55799,0.52,0.54041,0.55319,0.5451,0.50788,0.53717,0.55356,0.53133,0.55454,0.57899,0.63648,0.6406,0.61802,0.63029,0.61524,0.63205,0.60609,0.61018,0.63701,0.62892,0.62126,0.63227,0.64769,0.60404,0.61394,0.60882,0.60962,0.65313,0.65797,0.63441,0.61182,0.64626,0.6657,0.65969,0.67697,0.67147,0.69721,0.70563,0.72196,0.76482,0.74968,0.69226,0.67435,0.61408,0.60525,0.59687,0.65255,0.67804,0.68979,0.66873,0.66146,0.67878,0.65489,0.64414,0.65555,0.71104,0.70223,0.69239,0.68401,0.69963,0.68173,0.66675,0.66435,0.62736,0.61476,0.6573,0.62314,0.56941,0.57665,0.60611,0.61978,0.59193,0.58617,0.59947,0.59179,0.59004,0.62829,0.59212,0.54305
7,0.35243,1.458,1.4023,1.5022,1.4809,1.4318,1.4259,1.3611,1.3782,1.3756,1.3455,1.3262,1.2905,1.2866,1.2636,1.2281,1.1952,1.1419,1.1335,1.1101,1.146,1.0936,1.0615,1.0803,1.0745,1.0734,1.0534,1.039,1.0235,0.99215,1.0067,0.99973,1.0304,0.94535,0.9153,0.93922,0.88648,0.84301,0.86688,0.91387,0.91004,0.87418,0.80897,0.76703,0.75794,0.72446,0.71132,0.68703,0.65204,0.62347,0.58771,0.56896,0.58437,0.55164,0.50406,0.44007,0.41306,0.4548,0.46755,0.46608,0.45914,0.45283,0.43525,0.45033,0.46043,0.4622,0.50169,0.50915,0.55883,0.57383,0.56277,0.55386,0.5111,0.47763,0.45899,0.46576,0.48546,0.50485,0.5542,0.54814,0.54564,0.54154,0.57829,0.57847,0.58019,0.59226,0.63769,0.66038,0.60735,0.58201,0.56684,0.55479,0.48512,0.46335,0.47419,0.46482,0.45709,0.45248,0.43053,0.41574,0.4377,0.42521,0.40557,0.39115,0.41406,0.41872,0.3876,0.40467,0.39866,0.43816,0.4876,0.49757,0.44865,0.45749,0.42782,0.39046,0.42542,0.43739,0.47852,0.53367,0.58242,0.56736,0.54922,0.52354,0.49404,0.51023,0.49179,0.55214,0.57536,0.58013,0.57181,0.57455,0.56888,0.54584,0.53978,0.57628,0.6222,0.60503,0.58148,0.60461,0.60004,0.54664,0.52276,0.53203,0.54699,0.58804,0.60075,0.56714,0.53012,0.4931,0.51453,0.49546,0.48266,0.49207,0.50093,0.54779,0.55714,0.57971,0.56379,0.55565,0.52805,0.58049,0.60355,0.59071,0.55422,0.51844,0.52199,0.5144,0.55251,0.58302,0.59041,0.56092,0.56965,0.54977,0.56494,0.56479,0.53623,0.5135,0.50925,0.50183,0.48238,0.4231,0.3925,0.37653,0.38269,0.39648,0.40881,0.41276,0.43606,0.44423,0.43673,0.43468,0.44035,0.45469,0.49995,0.5138,0.51442,0.48767,0.50487,0.5091,0.5174,0.54404
5,0.27733,1.453,1.2559,1.3558,1.3769,1.336,1.26,1.2032,1.119,1.0926,1.0479,0.99848,0.93932,0.90028,0.88491,0.85548,0.83454,0.85016,0.82774,0.77536,0.74656,0.71378,0.69361,0.63993,0.61261,0.5955,0.58814,0.54693,0.54563,0.60017,0.58822,0.55327,0.48601,0.46411,0.47123,0.47173,0.52412,0.5208,0.4919,0.52269,0.5579,0.54304,0.55989,0.60182,0.65199,0.66147,0.61351,0.61973,0.54276,0.50982,0.47446,0.42915,0.37491,0.37169,0.414,0.45997,0.47027,0.47525,0.47032,0.46811,0.4742,0.43005,0.43048,0.42374,0.42372,0.40943,0.39923,0.40393,0.42386,0.41517,0.47694,0.52481,0.49892,0.47757,0.45875,0.43357,0.4289,0.41158,0.42658,0.44667,0.46006,0.44676,0.43441,0.44119,0.40544,0.41427,0.41028,0.42313,0.47715,0.46543,0.47032,0.44422,0.45563,0.40475,0.41856,0.47464,0.5308,0.57422,0.53217,0.48274,0.47556,0.46857,0.47814,0.41182,0.41905,0.42833,0.47667,0.52617,0.52804,0.48647,0.47418,0.43329,0.41112,0.43505,0.43456,0.43939,0.41352,0.4254,0.40509,0.39851,0.41973,0.45676,0.43514,0.35662,0.32905,0.37515,0.36559,0.38404,0.35822,0.31696,0.285,0.25907,0.32431,0.29894,0.31037,0.25535,0.24957,0.24927,0.25212,0.28873,0.36289,0.38369,0.37782,0.35467,0.34839,0.38734,0.40497,0.3579,0.36368,0.41488,0.46075,0.49009,0.52639,0.52865,0.49159,0.51641,0.53948,0.56016,0.58718,0.51549,0.48562,0.48189,0.42639,0.38551,0.33194,0.29595,0.3086,0.31208,0.29864,0.28706,0.31871,0.32942,0.30377,0.37867,0.40232,0.39568,0.39132,0.3429,0.36219,0.38167,0.38337,0.36826,0.38092,0.38903,0.38682,0.3351,0.31586,0.29712,0.30923,0.32983,0.35488,0.33247,0.3326,0.33788,0.36436,0.37872,0.36813,0.33902,0.38421,0.39203,0.41971,0.45098
10,0.43978,1.5191,0.9916,1.0911,1.0801,1.0635,1.0671,1.04,1.0027,0.93971,0.90836,0.87022,0.83984,0.86745,0.8755,0.85396,0.81381,0.82867,0.79263,0.78731,0.79677,0.80146,0.80379,0.77328,0.75747,0.71522,0.71505,0.74821,0.75314,0.73428,0.73372,0.74357,0.74387,0.71164,0.72049,0.6796,0.65457,0.65884,0.64099,0.63816,0.63445,0.62021,0.60924,0.57396,0.59038,0.58915,0.58883,0.57789,0.60781,0.63063,0.60233,0.56875,0.53125,0.54728,0.51783,0.52327,0.55484,0.55861,0.59047,0.642,0.6624,0.65296,0.59866,0.61998,0.60218,0.62945,0.63141,0.60729,0.6203,0.66145,0.6452,0.58352,0.58047,0.54984,0.51083,0.49795,0.50132,0.50359,0.52327,0.51528,0.49172,0.50462,0.50824,0.53258,0.56044,0.5543,0.54653,0.53222,0.53934,0.56772,0.58189,0.55933,0.55378,0.56597,0.58495,0.57551,0.57753,0.60845,0.63079,0.63537,0.62342,0.60402,0.601,0.61549,0.63603,0.62617,0.63447,0.66011,0.65504,0.64721,0.59793,0.60541,0.63552,0.71635,0.71662,0.69663,0.67281,0.6773,0.63741,0.59809,0.58474,0.56518,0.60128,0.60633,0.60766,0.6162,0.61895,0.60624,0.60183,0.66069,0.67128,0.6717,0.68081,0.68649,0.67874,0.68507,0.6663,0.62705,0.58579,0.56238,0.58401,0.59835,0.60461,0.60195,0.56828,0.57756,0.59049,0.61532,0.64195,0.63027,0.60386,0.59204,0.61752,0.62043,0.63374,0.59732,0.52837,0.50612,0.5274,0.52403,0.55001,0.57833,0.58322,0.6266,0.62485,0.60235,0.62926,0.62326,0.58384,0.53726,0.55015,0.54404,0.53628,0.50816,0.48448,0.48449,0.52515,0.53204,0.52743,0.54898,0.57835,0.60706,0.59784,0.6254,0.61684,0.58932,0.60536,0.61606,0.6455,0.64578,0.5958,0.59251,0.60149,0.60466,0.61793,0.6057,0.6187,0.59506,0.6467,0.64264,0.65509,0.67561
4,1.1697,1.886,1.8288,1.9269,1.9808,2.0789,2.0813,1.9961,1.9833,1.932,1.9293,1.8775,1.9064,1.8923,1.8775,1.8261,1.7654,1.7567,1.7566,1.7451,1.763,1.7601,1.7117,1.6798,1.7238,1.6853,1.69,1.6354,1.6012,1.5558,1.5164,1.4343,1.4205,1.4347,1.3864,1.4121,1.4736,1.4523,1.4588,1.4257,1.3677,1.3281,1.3068,1.3003,1.2852,1.2167,1.2019,1.2427,1.2265,1.1634,1.1437,1.1402,1.1738,1.1439,1.1777,1.2006,1.151,1.1463,1.2107,1.1985,1.1799,1.1627,1.0761,1.0315,1.0575,1.0933,1.031,1.0142,1.003,1.0202,1.0164,0.99145,1.0049,1.0103,1.0532,1.115,1.1294,1.1748,1.1996,1.1528,1.1504,1.1442,1.1102,1.0447,1.0278,0.97415,1.0052,0.98416,0.9682,0.93586,0.97529,1.0155,1.063,1.1053,1.1036,1.1034,1.1024,1.0873,1.1042,1.1855,1.1824,1.1827,1.1364,1.0897,1.1039,1.1307,1.1335,1.0819,1.0905,1.0648,1.0598,1.1192,1.0951,1.0879,1.1234,1.1835,1.2288,1.2561,1.283,1.257,1.2288,1.1727,1.1693,1.2101,1.2022,1.2268,1.1958,1.2353,1.2674,1.2394,1.2347,1.2038,1.2415,1.2423,1.2222,1.1932,1.1531,1.1755,1.1989,1.2354,1.2647,1.2188,1.1849,1.227,1.2398,1.1976,1.1186,1.1073,1.1052,1.127,1.2022,1.1997,1.1715,1.1894,1.146,1.159,1.1429,1.1513,1.1823,1.1824,1.1492,1.1297,1.1527,1.1444,1.1511,1.1401,1.1572,1.1789,1.1105,1.0986,1.172,1.2118,1.1839,1.1782,1.1825,1.1889,1.2119,1.2294,1.23,1.2025,1.1575,1.1796,1.1411,1.0738,1.0932,1.1111,1.114,1.2076,1.2063,1.1345,1.1201,1.1216,1.1212,1.1304,1.1498,1.1821,1.195,1.1695,1.1314,1.1032,1.1002,1.0902
11,1.2913,1.9531,1.17,1.2579,1.2556,1.2327,1.2276,1.1966,1.153,1.1272,1.0833,1.0453,1.0274,1.0237,1.033,1.0266,1.0347,1.0411,1.0142,1.0028,0.9858,0.97136,0.9862,0.99981,1.023,1.0359,1.0206,1.0452,1.0831,1.094,1.1089,1.1189,1.114,1.097,1.0955,1.0903,1.0864,1.0969,1.106,1.1535,1.1648,1.1784,1.1598,1.1673,1.2023,1.2281,1.232,1.2389,1.2026,1.2065,1.1899,1.1929,1.1668,1.146,1.1671,1.172,1.1547,1.1224,1.154,1.12,1.1177,1.1025,1.1126,1.0959,1.1167,1.096,1.1182,1.0889,1.0778,1.0501,1.0711,1.0769,1.0583,1.0628,1.0799,1.1104,1.1187,1.0926,1.0787,1.1002,1.1519,1.1475,1.0944,1.1239,1.1805,1.2126,1.1912,1.1625,1.1621,1.1428,1.1268,1.1569,1.1359,1.1114,1.1013,1.0618,1.0855,1.0971,1.1182,1.1376,1.1359,1.1152,1.1341,1.1468,1.1404,1.171,1.1835,1.1927,1.1959,1.1951,1.1952,1.175,1.1789,1.1859,1.1675,1.1371,1.1025,1.0885,1.0912,1.0414,1.0267,1.0686,1.1046,1.1088,1.1353,1.1502,1.1774,1.1614,1.1555,1.1368,1.1162,1.1036,1.1092,1.1095,1.0709,1.0615,1.036,1.0323,1.0401,1.0494,1.0559,1.0462,1.0446,1.0842,1.1088,1.105,1.0841,1.0847,1.0845,1.1097,1.0977,1.0897,1.0641,1.1008,1.1177,1.1186,1.1421,1.1237,1.1424,1.1345,1.1517,1.2038,1.2201,1.2408,1.2594,1.2643,1.2577,1.2456,1.2459,1.2667,1.2407,1.2177,1.2385,1.2622,1.2601,1.2332,1.249,1.229,1.1989,1.2251,1.2588,1.2496,1.2729,1.2596,1.2858,1.2779,1.2751,1.2626,1.2646,1.2505,1.2607,1.2757,1.2547,1.222,1.1774,1.1454,1.1164,1.1248,1.083,1.0449,1.0126,1.0113
7,0.21108,1.0107,1.2941,1.3941,1.3734,1.3561,1.2965,1.2434,1.2199,1.1817,1.1793,1.1488,1.1275,1.0891,1.0659,1.0477,0.9878,0.9557,0.89044,0.8254,0.81493,0.81754,0.80112,0.82121,0.81794,0.79345,0.79849,0.80368,0.77688,0.76159,0.76904,0.72435,0.68193,0.67045,0.65608,0.64289,0.65114,0.64703,0.63319,0.59444,0.58987,0.59722,0.60122,0.57005,0.57792,0.52547,0.48513,0.45444,0.44474,0.43622,0.39274,0.38493,0.39134,0.42304,0.42264,0.46594,0.46175,0.50206,0.52682,0.54792,0.55399,0.52637,0.52305,0.50768,0.53546,0.53512,0.55003,0.54103,0.52184,0.52463,0.53539,0.57634,0.55943,0.57969,0.57187,0.5486,0.55004,0.49205,0.44427,0.39039,0.3889,0.38222,0.39528,0.39264,0.42277,0.36651,0.37528,0.39256,0.41088,0.42083,0.44659,0.48473,0.46696,0.47787,0.49446,0.52034,0.4977,0.46893,0.51024,0.52797,0.50209,0.5108,0.47557,0.48524,0.49402,0.51453,0.56554,0.57898,0.56958,0.59418,0.56119,0.49398,0.48372,0.50621,0.51401,0.54726,0.53659,0.48742,0.45193,0.44424,0.43054,0.44775,0.46727,0.44847,0.46815,0.45265,0.43711,0.47809,0.4891,0.52316,0.53552,0.50416,0.4995,0.50974,0.53486,0.49872,0.47064,0.43324,0.44905,0.42577,0.39553,0.44391,0.45361,0.50173,0.49464,0.43145,0.40076,0.40672,0.42119,0.48386,0.45134,0.44253,0.40383,0.41152,0.36976,0.3408,0.34007,0.3658,0.39859,0.41441,0.41687,0.40559,0.39349,0.41142,0.4633,0.46482,0.46157,0.47408,0.48026,0.47842,0.4729,0.50608,0.46437,0.45948,0.43922,0.45028,0.47836,0.47733,0.45592,0.45959,0.4928,0.51632,0.53679,0.47759,0.49899,0.4876,0.45496,0.4514,0.4579,0.44436,0.43496,0.46441,0.4455,0.45265,0.47707,0.49214,0.48075,0.49861,0.47123,0.42166,0.45829,0.44581
7,0.18648,1.0864,1.3526,1.4526,1.4222,1.4004,1.4259,1.3971,1.4044,1.4115,1.3959,1.4053,1.3748,1.3442,1.3305,1.2718,1.2244,1.1825,1.1377,1.0688,1.0178,1.0077,0.94901,0.89489,0.86466,0.86895,0.86342,0.811,0.80308,0.80402,0.82247,0.78981,0.73934,0.73235,0.72358,0.6761,0.6231,0.57565,0.56492,0.53128,0.54242,0.54165,0.54391,0.51615,0.49768,0.51338,0.50892,0.47239,0.46227,0.43867,0.45317,0.41072,0.40055,0.39921,0.37197,0.3945,0.43307,0.44434,0.44032,0.44108,0.45163,0.41979,0.37799,0.33532,0.36296,0.36592,0.35156,0.38896,0.40454,0.42534,0.45809,0.48306,0.47927,0.45143,0.47513,0.4741,0.46906,0.48856,0.44849,0.41179,0.41823,0.42493,0.38554,0.3607,0.36867,0.3766,0.41565,0.40568,0.42005,0.45974,0.39989,0.36767,0.34833,0.38426,0.42117,0.46387,0.45192,0.43963,0.47875,0.48261,0.43958,0.45537,0.46089,0.48687,0.49076,0.5031,0.51265,0.54727,0.53864,0.52278,0.50085,0.56569,0.58508,0.55505,0.54578,0.58575,0.61446,0.59108,0.58879,0.63093,0.65304,0.64052,0.61123,0.63359,0.63348,0.62785,0.63609,0.60323,0.55973,0.48276,0.46569,0.43708,0.47698,0.49484,0.50233,0.49436,0.48955,0.47506,0.47,0.48855,0.55004,0.5755,0.54348,0.56653,0.55763,0.54772,0.50251,0.50651,0.5267,0.50127,0.501,0.48413,0.48102,0.47797,0.43876,0.42178,0.42283,0.45552,0.44321,0.48236,0.50614,0.51789,0.47761,0.42822,0.39037,0.36151,0.30961,0.29421,0.30756,0.32336,0.37611,0.37241,0.4106,0.4564,0.46997,0.47225,0.45317,0.4647,0.4414,0.45017,0.42869,0.42485,0.44727,0.41891,0.3559,0.36498,0.35563,0.31107,0.33216,0.35045,0.33488,0.32773,0.33272,0.33154,0.36252,0.31538,0.30702,0.30934,0.36178,0.40666,0.41323,0.41727
